Datum Zeit; Schwartenberg TEMP; Schwartenberg FEUCHT; Schwartenberg STRAHL; Schwartenberg DRUCK; Schwartenberg BEN; Schwartenberg NO; Schwartenberg NO2; Schwartenberg O3; Schwartenberg PM10_TEOM; Schwartenberg SO2
; GRADC; PROZ; W/m2; hPa; µg/m³; µg/m³; µg/m³; µg/m³; µg/m³; µg/m³
06.11.2022 13:00;4,8;93,8;418;1016;0,7;1;4;49;11;1,8
06.11.2022 12:00;4,8;92,9;423;1017;0,9;2;5;47;12;3,2
06.11.2022 11:00;4,3;94;374;1018;0,7;2;5;47;8;4
06.11.2022 10:00;3,2;99;282;1018;0,5;1;5;47;9;2,3
06.11.2022 09:00;2,2;100;164;1018;0,6;1;5;46;7;1,7
06.11.2022 08:00;1,5; NaN;16;1018;1,1;1;6;46; NaN;2
06.11.2022 07:00;1,3; NaN;0;1018;0,6;1;5;44; NaN;7,4
06.11.2022 06:00;2,7;92;0;1018;0,2;1;2;57;4;1,9
06.11.2022 05:00;3,6;87,1;0;1018;0,2;1;2;60;6;0,5
06.11.2022 04:00;3,2;93,8;0;1019;0,2;1;2;58;6;0,5
06.11.2022 03:00;3,4;93,5;0;1019;0,2;1;1;59;6;0,5
06.11.2022 02:00;3,5;95,4;0;1019;0,2;1;2;58;6;0,5
06.11.2022 01:00;3,7;95,4;0;1019;0,2;1;2;58;5;0,5
06.11.2022 00:00;3,8;96,2;0;1019;0,2;1;2;58;2;0,5
05.11.2022 23:00;3,9;97,2;0;1019;0,3;1;2;59;7;0,5
05.11.2022 22:00;3,9;98,4;0;1019;0,2;1;3;58;7;0,5
05.11.2022 21:00;4,1;99,5;0;1019; NaN;1;3;56;8;0,5
05.11.2022 20:00;4,2;100;0;1019; NaN;1;3;56;9;0,5
05.11.2022 19:00;4,4; NaN;0;1018; NaN;1;3;57; NaN;0,5
05.11.2022 18:00;4,2; NaN;0;1018; NaN;1;4;58; NaN;0,5
05.11.2022 17:00;4,3;100;6;1017; NaN;1;3;61;17;1,1
05.11.2022 16:00;4,7;96,2;53;1017;0,2;1;2;65;14;1
05.11.2022 15:00;5,9;97,6;168;1017;0,2;1;3;60;10;1,3
05.11.2022 14:00;5,5; NaN;255;1016;0,2;1;4;56; NaN;1,4
05.11.2022 13:00;5; NaN;233;1016;0,2;1;3;60; NaN;1,1
05.11.2022 12:00;4,4; NaN;245;1016;0,2;1;2;60; NaN;0,5
05.11.2022 11:00;4,1; NaN;128;1015;0,2;1;3;58; NaN;0,5
05.11.2022 10:00;4,1; NaN;89;1015;0,3;1;4;53; NaN;0,5
05.11.2022 09:00;4,1; NaN;45;1014;0,3;1;4;47; NaN;0,5
05.11.2022 08:00;4; NaN;3;1013;0,3;1;4;46; NaN;0,5
05.11.2022 07:00;4,1; NaN;0;1012;0,3;1;5;43; NaN;0,5
05.11.2022 06:00;4,1; NaN;0;1011;0,4;1;6;41; NaN;0,5
05.11.2022 05:00;4,1; NaN;0;1011;0,3;1;6;41; NaN;1,4
05.11.2022 04:00;4,2; NaN;0;1010;0,3;1;6;46; NaN;1,1
05.11.2022 03:00;4,2; NaN;0;1010;0,3;1;5;50; NaN;1
05.11.2022 02:00;4,2; NaN;0;1009;0,3;1;5;52; NaN;0,5
05.11.2022 01:00;4,2; NaN;0;1009;0,3;1;5;52; NaN;0,5
05.11.2022 00:00;4,3; NaN;0;1008;0,4;1;6;49; NaN;0,5
04.11.2022 23:00;4,4; NaN;0;1008;0,3;1;6;46; NaN;0,5
04.11.2022 22:00;4,2; NaN;0;1008;0,2;1;5;54; NaN;0,5
04.11.2022 21:00;4,1; NaN;0;1007;0,3;1;5;56; NaN;0,5
04.11.2022 20:00;3,9; NaN;0;1006;0,3;1;4;57; NaN;0,5
04.11.2022 19:00;4; NaN;0;1006;0,3;1;5;57; NaN;0,5
04.11.2022 18:00;4,2; NaN;0;1006;0,3;1;6;55; NaN;1,1
04.11.2022 17:00;4,4; NaN;1;1005;0,2;1;6;56; NaN;0,5
04.11.2022 16:00;4,6; NaN;6;1005;0,2;1;5;58; NaN;1
04.11.2022 15:00;4,8; NaN;20;1004;0,2;1;5;57; NaN;1,2
04.11.2022 14:00;4,9; NaN;35;1004;0,2;1;5;60; NaN;1,3
04.11.2022 13:00;5,2;100;33;1005;0,2;1;6;58;4;1,5
04.11.2022 12:00;5,7;100;14;1005;0,4;1;5;56;4;1,2
04.11.2022 11:00;6,6;100;17;1004;0,4;1;6;44;2;0,5
04.11.2022 10:00;6,5;100;24;1004;0,4;1;6;44; NaN;0,5
04.11.2022 09:00;6,6;100;17;1005;0,4;1;6;42;9;0,5
04.11.2022 08:00;6,6;100;6;1004;0,5;1;7;39;13;0,5
04.11.2022 07:00;6,7;100;0;1005;0,8;1;8;35;13;1,5
04.11.2022 06:00;6,4;100;0;1004;0,9;1;11;24;12;2,4
04.11.2022 05:00;6,4;100;0;1004;0,7;1;13;23;9;3,2
04.11.2022 04:00;6,5;100;0;1003;0,6;1;8;31;7;1,8
04.11.2022 03:00;6,2;100;0;1003;0,7;1;9;34;15;2,3
04.11.2022 02:00;6,2;100;0;1004;0,7;1;10;34;18;2
04.11.2022 01:00;6,2;100;0;1004;0,7;1;11;35;17;3,4
04.11.2022 00:00;6,2;100;0;1005;0,7;1;12;33;19;2,8
03.11.2022 23:00;6,1;100;0;1006;0,6;1;20;23;22;5
03.11.2022 22:00;6,2;100;0;1006;0,7;1;19;25;21;5,7
03.11.2022 21:00;6,5;100;0;1007;1;1;22;25;20;8,4
03.11.2022 20:00;6,4;100;0;1008;1,3;1;24;25;17;9
03.11.2022 19:00;6;100;0;1009;1;1;28;22;15;11,8
03.11.2022 18:00;5,4;100;0;1010;0,8;1;24;26;17;10,8
03.11.2022 17:00;4,8;100;7;1010;1;1;19;34;18;8
03.11.2022 16:00;5,5;94,5;86;1011;0,9;2;16;43;16;10,5
03.11.2022 15:00;6,5;87,6;203;1012;0,8;4;12;51;16;9,7
03.11.2022 14:00;6,9;83,2;262;1014;0,8;2;8;59;14;4,5
03.11.2022 13:00;7,1;81,4;371;1014;0,5;2;7;58;10;3,3
03.11.2022 12:00;6,9;81,4;402;1016;0,4;2;7;58;8;4,6
03.11.2022 11:00;6,2;84,9;319;1017;0,4;4;14;51;7;8,5
03.11.2022 10:00;5,3;93,3;270;1017;0,5;6;18;43;4;12,3
03.11.2022 09:00;4,5;98,4;182;1018;1,1;3;14;45;10;8,3
03.11.2022 08:00;3,5;100;43;1018;0,7;1;12;43;9;6,8
03.11.2022 07:00;3,1;100;0;1019;0,9;1;6;47;8;5,5
03.11.2022 06:00;3,9;96,3;0;1019;0,5;1;11;45;7;7,6
03.11.2022 05:00;4,6;92;0;1020;0,4;1;3;56;8;2,7
03.11.2022 04:00;4,4;95;0;1021;1,4;1;5;52;9;5,3
03.11.2022 03:00;3,6;95,8;0;1021;0,4;1;7;46;9;9,4
03.11.2022 02:00;5;86,4;0;1022;0,2;1;2;60;9;0,5
03.11.2022 01:00;6,3;81,5;0;1022;0,2;1;2;64;11;0,5
03.11.2022 00:00;6,1;81,6;0;1023;0,2;1;2;63;6;0,5
02.11.2022 23:00;6,1;81,4;0;1023;0,2;1;3;61;8;0,5
02.11.2022 22:00;6,3;80,8;0;1023;0,2;1;3;61;7;0,5
02.11.2022 21:00;6,5;79,9;0;1023;0,2;1;3;61;6;0,5
02.11.2022 20:00;6,8;79,1;0;1023;0,2;1;3;61;8;0,5
02.11.2022 19:00;7,2;76,6;0;1023;0,3;1;4;61;13;0,5
02.11.2022 18:00;7,7;73,5;0;1022;0,2;1;4;62;8;0,5
02.11.2022 17:00;8,8;69,1;17;1022;0,2;1;4;62;4;0,5
02.11.2022 16:00;9,9;66,9;148;1022;0,2;1;3;63;7;0,5
02.11.2022 15:00;9,5;69,3;193;1022;0,2;1;2;67;6;0,5
02.11.2022 14:00;9,4;75,6;224;1022;0,1;1;2;68;7;0,5
02.11.2022 13:00;9,6;76,2;228;1022;0,1;1;2;72;6;0,5
02.11.2022 12:00;9,5;79,1;322;1021;0,1;1;1;71;5;0,5
02.11.2022 11:00;9,5;78,3;342;1021;0,1;1;2;71;10;0,5
02.11.2022 10:00;8,9;79,7;295;1021;0,2;1;1;68;9;0,5
02.11.2022 09:00;7,8;82,4;135;1021;0,2;1;1;67;7;0,5
02.11.2022 08:00;7,1;84,2;73;1021;0,1;1;1;68;7;0,5
02.11.2022 07:00;6,8;85,1;0;1021;0,1;1;1;68;2;0,5
02.11.2022 06:00;7,3;84,5;0;1020;0,1;1;1;69;2;0,5
02.11.2022 05:00;7,8;85,7;0;1020;0,1;1;1;68;5;0,5
02.11.2022 04:00;8,3;83,1;0;1020;0,1;1;1;71;2;0,5
02.11.2022 03:00;8,5;81,7;0;1021;0,1;1;1;71;2;0,5
02.11.2022 02:00;8,8;78,7;0;1020;0,1;1;1;72;4;0,5
02.11.2022 01:00;8,9;78,3;0;1020; NaN;1;1;71;12;0,5
02.11.2022 00:00;9;82,4;0;1020; NaN;1;1;68;16;0,5
01.11.2022 23:00;9,3;85,5;0;1021; NaN;1;2;66;2;0,5
01.11.2022 22:00;9,9;82,5;0;1021; NaN;1;2;65;7;0,5
01.11.2022 21:00;10,7;84,5;0;1021; NaN;1;3;58;5;0,5
01.11.2022 20:00;11,3;85,2;0;1020;0,3;1;3;59;6;0,5
01.11.2022 19:00;11,7;83,1;0;1020;0,3;1;4;59;9;0,5
01.11.2022 18:00;12,1;80,5;0;1020;0,2;1;3;63;5;0,5
01.11.2022 17:00;12,4;78,4;8;1020;0,2;1;4;66;7;0,5
01.11.2022 16:00;13;78,7;43;1019;0,2;1;3;65;7;0,5
01.11.2022 15:00;13,7;76,7;75;1019;0,2;1;3;65;7;0,5
01.11.2022 14:00;14,1;75,7;142;1019;0,2;1;3;65;8;0,5
01.11.2022 13:00;14,2;77,6;127;1019;0,3;1;4;55;11;0,5
01.11.2022 12:00;14,5;73,6;101;1019;0,3;1;4;62;12;1,2
01.11.2022 11:00;15,2;68,4;125;1018;0,4;1;4;64;16;1,7
01.11.2022 10:00;15;66,9;184;1018;0,5;1;5;62;15;2,3
01.11.2022 09:00;13,8;68,3;125;1017;1,3;1;6;61;17;3,6
01.11.2022 08:00;11,1;77,4;32;1017;1,6;1;16;40;19;13,6
01.11.2022 07:00;10,4;84,5;0;1016;2,5;1;17;40;23;18,8
01.11.2022 06:00;9,3;93,5;0;1016;1,6;1;24;34;27;21,2
01.11.2022 05:00;10,4;92,3;0;1016;0,9;1;19;45;28;18,1
01.11.2022 04:00;10;95,4;0;1016;0,7;1;19;45;25;17,4
01.11.2022 03:00;10,1;95,2;0;1016;0,8;1;13;51;23;10,7
01.11.2022 02:00;10,2;92,6;0;1016;1,2;1;17;48;26;11,7
01.11.2022 01:00;11,3;84,6;0;1017;1,3;1;21;48;24;19,5
01.11.2022 00:00;11,7;81;0;1017;1,7;1;27;49;25;29,8
31.10.2022 23:00;11,9;81,3;0;1017;1,5;1;25;51;23;22,8
31.10.2022 22:00;11,8;79,7;0;1018;1,4;3;48;39;20;30,4
31.10.2022 21:00;12,1;74,2;0;1019;1,1;1;28;54;19;26,9
31.10.2022 20:00;12,7;68,9;0;1019;1,6;5;72;19;20;61,4
31.10.2022 19:00;13,6;60,6;0;1019;0,6;1;43;41;22;32,2
31.10.2022 18:00;13,5;62,4;0;1020;0,5;1;55;32;18;42,2
31.10.2022 17:00;14,1;59,6;8;1020;0,5;1;36;51;17;28,1
31.10.2022 16:00;15,3;57,4;103;1021;1,1;2;24;67;19;20,6
31.10.2022 15:00;16,5;56,3;254;1021;1,2;2;13;83;20;12,9
31.10.2022 14:00;17,8;52,4;355;1022;1,6;2;12;84;18;16,4
31.10.2022 13:00;19,9;48,5;416;1022;0,4;2;11;81;17;12,6
31.10.2022 12:00;19,3;50,2;422;1023;0,2;1;3;68;17;1,4
31.10.2022 11:00;17,4;54,4;380;1023;0,2;1;3;67;13;1,2
31.10.2022 10:00;14,7;61,8;296;1023;0,1;1;3;62;12;1,2
31.10.2022 09:00;13,8;62,3;183;1023;0,2;1;3;61;9;1,1
31.10.2022 08:00;13,9;60,6;56;1022;0,1;1;3;62;13;1
31.10.2022 07:00;14,3;58,3;1;1022;0,1;1;2;63;16;1,1
31.10.2022 06:00;14,5;55,9;0;1022;0,2;1;2;64;15;1,1
31.10.2022 05:00;14,9;53,4;0;1022;0,1;1;2;65;6;0,5
31.10.2022 04:00;15,6;49,4;0;1022;0,1;1;2;67;5;0,5
31.10.2022 03:00;16,1;46,8;0;1022;0,1;1;2;67;9;0,5
31.10.2022 02:00;16,4;44,8;0;1022;0,1;1;2;66;8;0,5
31.10.2022 01:00;16,9;42,2;0;1022;0,1;1;1;67;8;0,5
31.10.2022 00:00;17,3;39,7;0;1022;0,1;1;1;68;12;0,5
30.10.2022 23:00;17,9;37,4;0;1022;0,1;1;1;71;12;0,5
30.10.2022 22:00;18,1;37,3;0;1022;0,1;1;1;71;12;0,5
30.10.2022 21:00;18,1;39,6;0;1022;0,1;1;1;68;15;0,5
30.10.2022 20:00;18,6;44,4;0;1022;0,1;1;2;63;20;0,5
30.10.2022 19:00;19,7;45,1;0;1021;0,1;1;2;64;20;0,5
30.10.2022 18:00;20,1;46,5;0;1021;0,1;1;3;64;19;0,5
30.10.2022 17:00;21,3;43,4;14;1021;0,1;1;2;63;15;0,5
30.10.2022 16:00;23,2;36,1;117;1021;0,1;1;1;64;18;0,5
30.10.2022 15:00;23,3;34,7;261;1021;0,1;1;1;64;20;0,5
30.10.2022 14:00;23,1;34,8;360;1021;0,1;1;1;63;20;0,5
30.10.2022 13:00;23,3;34,6;327;1022;0,1;1;1;60;20;0,5
30.10.2022 12:00;22,8;33;363;1022;0,1;1;1;60;21;0,5
30.10.2022 11:00;21,6;33;175;1022;0,1;1;1;62;20;0,5
30.10.2022 10:00;21,1;33,3;117;1022;0,1;1;1;63;19;0,5
30.10.2022 09:00;20,9;33;91;1022;0,1;1;1;64;17;0,5
30.10.2022 08:00;20,3;34,2;36;1021;0,1;1;1;66;17;0,5
30.10.2022 07:00;19,2;35,2;1;1021;0,1;1;1;67;16;0,5
30.10.2022 06:00;19,2;34,6;0;1021;0,1;1;1;69;15;0,5
30.10.2022 05:00;19;37,6;0;1021;0,1;1;1;69;11;0,5
30.10.2022 04:00;18,6;42,6;0;1022;0,1;1;1;69;11;0,5
30.10.2022 03:00;18,7;44;0;1022;0,1;1;1;72;10;0,5
30.10.2022 02:00;18,5;45,6;0;1022;0,1;1;1;73;12;0,5
30.10.2022 01:00;17,7;49,7;0;1023;0,1;1;1;72;14;0,5
30.10.2022 00:00;17,4;51,5;0;1023;0,1;1;1;71;16;0,5
29.10.2022 23:00;17,6;51;0;1023;0,2;1;1;73;17;0,5
29.10.2022 22:00;17,4;52,5;0;1023;0,2;1;2;72;18;0,5
29.10.2022 21:00;17,2;54,1;0;1023;0,2;1;2;71;19;0,5
29.10.2022 20:00;17,3;55,1;0;1023;0,2;1;2;70;20;0,5
29.10.2022 19:00;17,5;56,1;0;1023;0,2;1;2;69;21;0,5
29.10.2022 18:00;17,9;57,7;0;1023;0,2;1;3;67;25;0,5
29.10.2022 17:00;18,1;57,5;12;1023;0,2;1;2;67;22;0,5
29.10.2022 16:00;19;55;76;1023;0,2;1;2;69;20;1
29.10.2022 15:00;19,6;53,7;148;1023;0,2;1;2;70;19;1
29.10.2022 14:00;19,7;54,4;313;1023;0,1;1;2;70;20;1,1
29.10.2022 13:00;19,8;55;395;1024;0,2;1;2;68;21;1,1
29.10.2022 12:00;19,8;59,1;366;1024;0,2;1;3;62;23;1,2
29.10.2022 11:00;18,1;65;317;1024;0,2;1;4;58;22;1,2
29.10.2022 10:00;16,8;68,7;285;1024;0,2;1;4;53;22;1,2
29.10.2022 09:00;15,4;71,7;186;1025;0,2;1;4;52;21;1,2
29.10.2022 08:00;14,9;73;46;1024;0,2;1;5;51;23;1,1
29.10.2022 07:00;14,7;73,5;1;1024;0,2;1;5;51;26;1
29.10.2022 06:00;14,8;72,2;0;1024;0,2;1;5;51;23;1
29.10.2022 05:00;15,3;68,6;0;1024; NaN;1;4;52;20;1,1
29.10.2022 04:00;15,8;65,5;0;1024; NaN;1;4;54;20;1,1
29.10.2022 03:00;16,2;62,1;0;1024; NaN;1;4;54;19;1,1
29.10.2022 02:00;16,8;57,1;0;1024; NaN;1;4;57;20;1,1
29.10.2022 01:00;17,4;52,2;0;1024; NaN;1;3;61;19;0,5
29.10.2022 00:00;17,9;48,2;0;1024;0,1;1;3;62;20;0,5
28.10.2022 23:00;18,8;43,8;0;1024;0,3;1;2;62;19;1,1
28.10.2022 22:00;17,2;52,6;0;1024;0,5;1;8;49;18;3,1
28.10.2022 21:00;16,4;57,6;0;1024;0,7;1;11;43;15;3,8
28.10.2022 20:00;15,3;64,4;0;1024;0,8;1;12;41;16;4,8
28.10.2022 19:00;15,3;67,3;0;1024;0,5;1;15;38;15;6,4
28.10.2022 18:00;17,1;59,4;0;1024;0,4;1;10;47;19;3,1
28.10.2022 17:00;17,5;63,9;9;1024;0,4;1;8;48;16;2,5
28.10.2022 16:00;17,7;60,5;49;1024;0,7;1;7;52;2;2,1
28.10.2022 15:00;16,8;66,2;168;1024;0,7;2;10;45;15;3,1
28.10.2022 14:00;17,4;66,7;210;1024;0,6;2;10;43;15;2,7
28.10.2022 13:00;21,8;48,6;289;1025;0,1;1;5;52;13;1,4
28.10.2022 12:00;21,9;45,8;362;1025;0,1;1;1;61;14;0,5
28.10.2022 11:00;19,7;51,8;231;1026;0,2;1;3;60;13;1,1
28.10.2022 10:00;18,6;55;277;1026;0,4;1;4;58;13;1,7
28.10.2022 09:00;16,5;62,7;162;1026;0,9;1;8;52;11;4,1
28.10.2022 08:00;14;76,4;31;1025;1,2;1;17;38;13;8,1
28.10.2022 07:00;13,2;82,3;1;1025;1,1;1;24;30;15;10,7
28.10.2022 06:00;13;83,3;0;1025;1;1;28;27;14;12
28.10.2022 05:00;12,8;84;0;1025;0,8;1;23;31;14;10,9
28.10.2022 04:00;13,2;79,3;0;1025;1,1;1;21;39;16;9,6
28.10.2022 03:00;12,7;83,8;0;1026;0,9;1;27;32;19;13,8
28.10.2022 02:00;13,4;79,5;0;1026;0,6;1;14;48;13;20
28.10.2022 01:00;13,3;83,3;0;1026;0,6;1;11;50;13;11,9
28.10.2022 00:00;12,9;89,4;0;1026;0,8;1;13;47;16;7,8
27.10.2022 23:00;12;96,6;0;1026;0,8;1;21;35;19;11,8
27.10.2022 22:00;12,4;95,3;0;1026;1,1;1;20;40;22;12,1
27.10.2022 21:00;11,3;100;0;1026;1,2;1;33;25;24;18,4
27.10.2022 20:00;11,5;98,5;0;1027;1,9;1;27;34;23;45,1
27.10.2022 19:00;12;94,8;0;1027;1,4;1;23;46;19;72,8
27.10.2022 18:00;12,2;93,4;0;1027;0,4;1;13;57;11;26
27.10.2022 17:00;12,9;88,6;33;1027;0,6;1;5;69;11;4
27.10.2022 16:00;14,6;77,2;172;1027;0,6;1;9;78;10;9,9
27.10.2022 15:00;16,1;66,8;317;1027;0,4;1;4;86;7;5,5
27.10.2022 14:00;16,2;66,6;412;1028;0,4;1;3;84;7;5,2
27.10.2022 13:00;16,5;68,9;465;1028;0,3;1;6;76;9;8,2
27.10.2022 12:00;16,3;71,7;470;1028;0,4;1;3;73;9;6,7
27.10.2022 11:00;15,8;76,5;422;1028;0,2;1;3;66;9;4,9
27.10.2022 10:00;14,5;84;329;1028;0,2;1;3;57;13;1,6
27.10.2022 09:00;13;94,4;200;1028;0,2;1;4;47;16;1,7
27.10.2022 08:00;11,7;99,2;73;1027;0,2;1;4;47;15;1,4
27.10.2022 07:00;11,2;100;1;1027;0,2;1;4;46;13;1,2
27.10.2022 06:00;11,2;100;0;1026;0,2;1;4;46;8;0,5
27.10.2022 05:00;10,8;100;0;1026;0,2;1;4;45;6;0,5
27.10.2022 04:00;10,8;100;0;1026;0,2;1;4;46;13;0,5
27.10.2022 03:00;11;100;0;1026;0,3;1;5;45;15;0,5
27.10.2022 02:00;11,4;99,1;0;1025;0,2;1;5;44;13;1
27.10.2022 01:00;11,7;97,2;0;1025;0,2;1;4;46;12;0,5
27.10.2022 00:00;11,8;96,4;0;1025;0,2;1;4;48;9;0,5
26.10.2022 23:00;11,9;95,3;0;1024;0,3;1;4;49;10;0,5
26.10.2022 22:00;11,7;94,6;0;1024;0,3;1;5;47;10;0,5
26.10.2022 21:00;11,7;92,7;0;1023;0,3;1;4;48;9;0,5
26.10.2022 20:00;12;90,7;0;1022;0,4;1;5;47;11;1,1
26.10.2022 19:00;12,2;88,1;0;1022;0,5;1;5;48;5;1,8
26.10.2022 18:00;12,4;85,2;0;1021;1,2;1;5;51;11;2,2
26.10.2022 17:00;11,4;87;20;1021;1,1;1;11;49;17;5,3
26.10.2022 16:00;12,8;81,8;43;1020;0,9;1;8;55;13;3,2
26.10.2022 15:00;14;77,2;161;1020;0,8;1;7;57;13;3,3
26.10.2022 14:00;12,9;82;189;1020;0,4;1;9;53;9;5
26.10.2022 13:00;12,3;82,9;181;1020;0,3;1;7;56;7;4,6
26.10.2022 12:00;12,6;80,8;285;1020;0,4;2;7;58;8;5,1
26.10.2022 11:00;11,3;87,6;422;1020;0,6;3;9;51;10;9,5
26.10.2022 10:00;9,9;93;310;1019;0,8;6;16;45;13;17,5
26.10.2022 09:00;9,4;93,4;159;1019;0,7;10;35;27;13;30,4
26.10.2022 08:00;9;93;32;1019;1,3;4;35;31;9;22,2
26.10.2022 07:00;8,6;92,2;1;1018;0,7;1;15;50;5;10,2
26.10.2022 06:00;9,2;87,3;0;1018;0,1;1;3;68;2;1,6
26.10.2022 05:00;9,1;78,9;0;1018;0,1;1;1;69;2;0,5
26.10.2022 04:00;8,9;81;0;1019;0,1;1;1;69;5;0,5
26.10.2022 03:00;9,2;83,5;0;1019;0,1;1;1;70;5;0,5
26.10.2022 02:00;8,9;88,8;0;1019;0,1;1;1;64;6;0,5
26.10.2022 01:00;9,4;88,8;0;1019;0,1;1;2;63;2;0,5
26.10.2022 00:00;9,2;91,7;0;1019;0,1;1;2;61;2;0,5
25.10.2022 23:00;9,5;91,6;0;1019;0,1;1;2;61;6;0,5
25.10.2022 22:00;9,1;93,6;0;1019;0,1;1;2;58;6;0,5
25.10.2022 21:00;9,1;93,6;0;1019;0,2;1;3;56; NaN;0,5
25.10.2022 20:00;9,5;92;0;1019;0,2;1;3;58;2;0,5
25.10.2022 19:00;10;89,5;0;1019;0,2;1;3;59;2;0,5
25.10.2022 18:00;10,4;86,6;0;1018;0,2;1;4;61;2;0,5
25.10.2022 17:00;11,3;81,2;29;1018;0,1;1;3;64;6;0,5
25.10.2022 16:00;11,9;77,5;97;1018;0,1;1;2;67;8;0,5
25.10.2022 15:00;12;76,2;153;1018;0,1;1;2;69;8;0,5
25.10.2022 14:00;12,3;76,6;350;1018;0,1;1;2;67;4;0,5
25.10.2022 13:00;11,3;82;157;1018;0,1;1;2;69;2;0,5
25.10.2022 12:00;11,6;81,6;195;1018;0,1;1;2;68;2;0,5
25.10.2022 11:00;11,2;83,8;138;1018;0,1;1;2;67;2;0,5
25.10.2022 10:00;11;83,9;279;1017;0,1;1;1;68;4;0,5
25.10.2022 09:00;10,4;87,9;186;1017; NaN;1;1;68;2;0,5
25.10.2022 08:00;9,5;93,7;75;1017; NaN;1;2;63;6;0,5
25.10.2022 07:00;9,1;95,6;2;1016; NaN;1;2;62;5;0,5
25.10.2022 06:00;9,5;95,4;0;1016; NaN;1;2;58;8;0,5
25.10.2022 05:00;10;93,6;0;1015; NaN;1;2;59;5;0,5
25.10.2022 04:00;10,4;94,4;0;1015;0,1;1;2;57;7;0,5
25.10.2022 03:00;10,8;93,3;0;1015;0,1;1;2;55;7;0,5
25.10.2022 02:00;11,2;92,2;0;1015;0,1;1;2;56;14;0,5
25.10.2022 01:00;11,4;91,6;0;1015;0,1;1;2;57;13;0,5
25.10.2022 00:00;11,5;89,8;0;1015;0,1;1;2;58;8;0,5
24.10.2022 23:00;11,4;88,9;0;1015;0,2;1;2;58;10;0,5
24.10.2022 22:00;11,6;87,7;0;1014;0,2;1;3;58;12;0,5
24.10.2022 21:00;11,7;89;0;1014;0,2;1;4;55;14;1,1
24.10.2022 20:00;11,9;90,5;0;1014;0,2;1;4;55;10;1,1
24.10.2022 19:00;11,9;90,9;0;1014;0,2;1;4;56;6;0,5
24.10.2022 18:00;12;89,9;0;1014;0,2;1;3;60;2;0,5
24.10.2022 17:00;12,2;86,3;6;1014;0,1;1;2;67;5;0,5
24.10.2022 16:00;13;72,9;36;1014;0,1;1;7;73;11;3,3
24.10.2022 15:00;13,7;67,2;52;1014;0,1;1;6;77;4;3,8
24.10.2022 14:00;12,5;75,2;63;1014;0,1;1;2;80;2;0,5
24.10.2022 13:00;12,7;75,1;28;1015;0,1;1;2;79;6;0,5
24.10.2022 12:00;13,4;81,4;46;1015;0,2;1;4;57;8;1,8
24.10.2022 11:00;14,1;84,5;101;1015;1,2;1;4;50;14;2,9
24.10.2022 10:00;12,2;94,5;193;1014;1;2;8;37;9;9
24.10.2022 09:00;11,2;96,8;126;1014;0,5;2;8;36;4;7,7
24.10.2022 08:00;10,7;98,8;41;1014;0,4;1;6;40;13;1,6
24.10.2022 07:00;11,7;93;1;1014;0,1;1;5;40;14;1,2
24.10.2022 06:00;13,3;84,4;0;1014;0,2;1;2;54;10;0,5
24.10.2022 05:00;12,5;88,8;0;1014;0,2;1;4;47;11;1,3
24.10.2022 04:00;13,2;82,7;0;1014;0,3;1;3;60;9;1,2
24.10.2022 03:00;12,9;85,8;0;1014;0,3;1;5;52;10;2,1
24.10.2022 02:00;13,3;81,6;0;1014;0,4;1;6;49;9;2,7
24.10.2022 01:00;12,1;88;0;1014;0,6;1;9;39;11;5,7
24.10.2022 00:00;11,1;100;1;1014;0,9;1;11;36;11;11,3
23.10.2022 23:00;10;100;0;1013;0,9;1;15;31;15;15,8
23.10.2022 22:00;9,8;100;0;1013;1,3;1;13;32;10;15,3
23.10.2022 21:00;9,5;100;0;1013;1,2;1;15;27;2;19,4
23.10.2022 20:00;9,3;100;0;1014;1,4;1;16;27;11;15,9
23.10.2022 19:00;9,2;100;0;1015;2,4;1;24;25;16;25,1
23.10.2022 18:00;8,9;100;0;1015;1,9;1;25;24;14;35
23.10.2022 17:00;9,1;100;18;1015;1,3;1;23;32;16;27,1
23.10.2022 16:00;9,9;98,8;117;1015;1,6;2;15;46;17;16,2
23.10.2022 15:00;10,5;95,2;192;1016;0,9;2;12;53;9;19,7
23.10.2022 14:00;11,8;85,9;299;1016;0,9;1;4;65;7;5,6
23.10.2022 13:00;12,5;78,2;307;1017;0,8;1;4;65;6;6,6
23.10.2022 12:00;13,1;80,2;437;1018;0,6;1;4;60;5;4,6
23.10.2022 11:00;10,8;95,9;296;1018;0,7;3;10;41;9;8,2
23.10.2022 10:00;10,6;95;279;1018;1,1;3;9;39;11;7,5
23.10.2022 09:00;11;90,1;235;1018;1,1;2;9;45;10;17,2
23.10.2022 08:00;10,5;88,7;78;1018;0,4;1;5;55;8;15,6
23.10.2022 07:00;10,8;82,8;2;1018;0,1;1;1;68;2;1,1
23.10.2022 06:00;11,2;81,6;0;1018;0,1;1;1;70;6;0,5
23.10.2022 05:00;11,2;85,5;0;1018;0,1;1;1;67;5;0,5
23.10.2022 04:00;11,4;87,5;0;1019;0,1;1;1;65;5;0,5
23.10.2022 03:00;11;91,3;0;1019;0,1;1;1;61;6;0,5
23.10.2022 02:00;10,7;95,1;0;1019;0,1;1;2;58;7;0,5
23.10.2022 01:00;10,7;94,7;0;1019;0,1;1;2;60;5;0,5
23.10.2022 00:00;10,3;97,1;0;1019;0,1;1;2;57; NaN;0,5
